ID,down,initial,up,YY,YN,NY,NN,NNY,NNN,No,Yes,income,male,age,c_water,I_P_water,I_P_sw_water,Clean_water,Se_service,I_sw_water,Smell,F_sw_water,I_sw_water,N_sw_water,E_health,E_water,E_ecosystem,E_smell,P_sw_water,P_water
2339,40000,80000,160000,1,0,0,0,0,0,0,1,380,0,35,3,3,3,3,3,2,3,3,3,3,4,4,4,4,3,0
2340,3500,7000,14000,1,0,0,0,0,0,0,1,380,1,39,5,5,4,4,5,1.333333333,3,3,4,5,4,5,5,5,3,1
2341,22500,45000,90000,0,0,0,1,0,1,1,0,380,1,35,3,2,4,2,3,1.5,3,2,4,3,2,3,4,3,3,0
2342,40000,80000,160000,1,0,0,0,0,0,0,1,1000,0,56,4,5,5,4,4,1.5,4,4,4,4,5,5,4,4,4,1
2343,40000,80000,160000,0,0,0,1,0,1,1,0,480,1,58,4,4,4,4,5,1.166666667,4,4,4,5,4,4,4,4,4,1
2344,3500,7000,14000,0,0,0,1,1,0,1,0,240,0,33,3,2,2,5,5,2,2,3,3,4,4,4,5,5,3,0
2345,40000,80000,160000,0,0,0,1,0,1,1,0,350,0,29,4,4,4,5,5,2,3,3,3,3,4,3,4,4,3,0
2346,11500,23000,46000,0,0,0,1,0,1,1,0,450,0,43,4,4,4,4,4,1.5,2,2,4,5,4,4,4,4,1,0
2347,3500,7000,14000,1,0,0,0,0,0,0,1,350,0,42,4,4,4,5,5,1.666666667,4,3,4,5,5,5,5,5,3,1
2348,3500,7000,14000,1,0,0,0,0,0,0,1,480,1,38,5,5,4,3,3,1.166666667,4,4,4,4,4,3,3,5,4,0
2349,11500,23000,46000,0,0,0,1,0,1,1,0,530,0,54,5,5,5,5,5,1.166666667,4,4,4,5,5,5,5,5,3,0
2350,40000,80000,160000,0,0,0,1,0,1,1,0,150,1,36,4,5,5,5,5,1,4,4,3,4,4,4,4,4,3,0
2351,6000,12000,24000,1,0,0,0,0,0,0,1,310,0,36,4,5,4,5,4,1.666666667,2,4,4,5,4,4,4,5,2,0
2352,6000,12000,24000,1,0,0,0,0,0,0,1,590,0,45,5,5,4,5,5,1.166666667,2,4,5,5,4,5,5,5,5,0
2353,11500,23000,46000,0,1,0,0,0,0,0,1,500,0,34,4,3,4,4,4,1.666666667,2,4,4,4,3,4,4,4,3,0
2354,3500,7000,14000,0,0,0,1,0,1,1,0,220,0,32,3,3,3,3,3,1.666666667,2,4,4,4,2,3,2,4,4,0
2355,3500,7000,14000,0,0,0,1,1,0,1,0,570,0,40,4,5,5,5,4,2,2,4,3,4,4,4,4,4,3,0
2356,40000,80000,160000,0,0,0,1,0,1,1,0,400,0,51,5,5,5,5,5,1.166666667,2,3,4,4,4,5,4,5,3,0
2357,11500,23000,46000,0,0,0,1,0,1,1,0,250,1,44,3,4,4,4,5,1.166666667,4,3,3,4,4,4,4,4,2,1
2358,6000,12000,24000,0,1,0,0,0,0,0,1,600,1,62,4,4,4,4,4,1.5,3,3,4,4,4,4,4,4,2,0
2359,22500,45000,90000,0,0,0,1,0,1,1,0,150,0,35,3,3,2,3,4,1.5,3,3,3,4,3,4,2,3,3,1
2360,22500,45000,90000,0,0,0,1,0,1,1,0,650,0,29,4,4,5,4,4,2,2,3,2,4,4,3,4,4,3,0
2361,11500,23000,46000,0,0,0,1,0,1,1,0,830,0,59,5,5,5,4,4,1,2,5,4,5,2,2,4,4,4,1
2362,40000,80000,160000,0,0,0,1,1,0,1,0,370,1,56,5,5,4,4,5,1.666666667,3,3,4,5,4,4,4,4,3,0
2363,6000,12000,24000,0,0,0,1,0,1,1,0,630,1,55,3,3,3,4,4,1.166666667,2,3,3,3,3,3,4,3,3,1
2364,40000,80000,160000,0,0,0,1,1,0,1,0,550,0,43,5,4,4,5,4,1,4,3,4,4,4,4,4,4,2,0
2365,3500,7000,14000,0,1,0,0,0,0,0,1,1200,1,35,4,4,4,5,5,1.333333333,3,3,4,4,3,4,4,3,4,1
2366,3500,7000,14000,0,0,1,0,0,0,1,0,560,0,39,4,5,5,5,4,1.333333333,3,4,3,5,4,4,4,5,4,1
2367,11500,23000,46000,0,0,1,0,0,0,1,0,400,0,21,5,5,3,4,3,1.166666667,4,3,4,4,3,4,5,4,2,0
2368,11500,23000,46000,1,0,0,0,0,0,0,1,490,0,29,4,4,4,4,4,1.666666667,4,3,4,4,4,4,4,4,3,0
2369,40000,80000,160000,0,0,0,1,0,1,1,0,390,1,43,4,4,3,4,4,1.166666667,3,4,4,4,4,5,4,4,4,0
2370,11500,23000,46000,0,0,0,1,0,1,1,0,420,0,38,4,4,4,5,4,2,3,3,4,5,5,5,5,5,3,0
2371,22500,45000,90000,0,0,0,1,0,1,1,0,140,1,36,4,4,5,4,5,1,3,3,4,4,4,4,4,5,4,1
2372,11500,23000,46000,0,0,0,1,1,0,1,0,380,0,28,4,4,5,4,4,1,3,4,4,4,4,5,4,5,4,0
2373,6000,12000,24000,0,0,1,0,0,0,1,0,820,0,38,3,3,4,3,4,1.5,3,3,3,3,2,3,4,4,3,0
2374,3500,7000,14000,1,0,0,0,0,0,0,1,650,1,61,5,4,4,5,4,1,4,5,4,5,5,5,5,5,4,1
2375,6000,12000,24000,1,0,0,0,0,0,0,1,1090,0,51,5,4,4,5,5,1.333333333,3,4,4,5,4,5,5,5,4,1
2376,11500,23000,46000,1,0,0,0,0,0,0,1,450,0,42,3,3,4,4,3,1,3,4,4,3,2,3,3,3,3,1
2377,22500,45000,90000,0,0,0,1,1,0,1,0,520,1,54,4,4,4,5,5,1.166666667,2,4,4,4,4,4,5,5,4,0
2378,40000,80000,160000,1,0,0,0,0,0,0,1,450,0,53,4,4,4,4,5,1.333333333,3,3,4,5,4,4,4,4,4,0
2379,22500,45000,90000,0,1,0,0,0,0,0,1,180,1,32,3,4,4,4,4,2,4,3,3,4,3,3,3,3,3,0
2380,3500,7000,14000,0,1,0,0,0,0,0,1,500,1,46,4,4,4,4,5,1.833333333,3,2,3,4,4,4,4,4,3,0
2381,6000,12000,24000,0,0,0,1,0,1,1,0,410,1,57,4,3,3,4,4,1.333333333,2,4,3,4,4,4,5,4,3,0
2382,3500,7000,14000,0,0,0,1,0,1,1,0,150,0,22,4,3,4,4,4,2,3,2,3,5,3,3,3,3,3,0
2383,3500,7000,14000,0,0,1,0,0,0,1,0,350,1,42,4,4,4,5,5,2,2,4,3,4,4,4,4,4,2,0
2384,3500,7000,14000,0,0,1,0,0,0,1,0,430,0,29,4,4,4,5,4,2,4,3,4,5,4,4,4,5,3,0
2385,6000,12000,24000,1,0,0,0,0,0,0,1,480,0,35,4,3,3,5,4,1.333333333,4,3,3,5,4,5,4,3,4,0
2386,22500,45000,90000,1,0,0,0,0,0,0,1,220,0,25,4,4,4,4,4,1.166666667,4,2,4,4,4,3,4,4,4,0
2387,6000,12000,24000,0,0,0,1,0,1,1,0,230,0,61,4,4,4,5,5,1.833333333,3,3,4,4,5,5,5,5,4,0
2388,11500,23000,46000,1,0,0,0,0,0,0,1,270,0,36,3,4,4,5,4,1.833333333,1,3,2,4,5,4,5,4,2,1
2389,40000,80000,160000,0,0,0,1,0,1,1,0,350,1,53,5,5,3,3,4,1.833333333,3,4,2,4,3,4,3,5,2,0
2390,6000,12000,24000,1,0,0,0,0,0,0,1,520,0,41,4,4,3,4,4,1.5,4,3,5,4,4,4,5,4,2,0
2391,11500,23000,46000,1,0,0,0,0,0,0,1,4440,1,42,4,5,5,4,4,1.333333333,4,4,4,4,3,3,4,5,4,0
2392,6000,12000,24000,1,0,0,0,0,0,0,1,410,1,49,4,5,5,5,5,1.5,3,4,4,5,5,5,5,5,3,0
2393,11500,23000,46000,1,0,0,0,0,0,0,1,390,0,28,5,5,4,5,5,1.166666667,5,2,5,5,4,5,3,5,5,1
2394,22500,45000,90000,0,0,0,1,0,1,1,0,450,1,44,4,3,4,5,4,1.5,3,4,3,4,3,4,4,4,3,0
2395,3500,7000,14000,0,0,1,0,0,0,1,0,240,0,50,4,4,5,5,5,1.5,4,4,4,4,5,4,3,4,4,0
2396,22500,45000,90000,0,1,0,0,0,0,0,1,250,0,36,5,5,4,5,5,1,4,3,5,5,5,5,4,5,2,1
2397,22500,45000,90000,0,1,0,0,0,0,0,1,350,1,46,4,5,4,5,5,1.833333333,4,3,4,4,4,5,5,5,1,0
2398,11500,23000,46000,0,0,1,0,0,0,1,0,230,0,26,5,2,2,2,2,1.833333333,2,5,1,5,4,5,5,5,2,0
2399,22500,45000,90000,1,0,0,0,0,0,0,1,320,0,27,5,4,5,4,4,1,4,2,4,5,4,5,5,5,4,1
2400,40000,80000,160000,0,0,0,1,0,1,1,0,850,1,31,4,4,4,4,4,1.833333333,4,4,3,5,3,3,3,3,2,0
2401,40000,80000,160000,0,0,1,0,0,0,1,0,450,0,42,4,4,4,5,5,1.666666667,4,3,4,4,4,4,5,4,4,0
2402,40000,80000,160000,0,0,0,1,0,1,1,0,800,1,45,4,4,4,3,4,2,4,4,4,4,4,4,4,4,4,1
2403,22500,45000,90000,0,0,1,0,0,0,1,0,480,1,40,4,4,4,5,4,1.166666667,3,4,4,5,4,5,5,4,3,0
2404,22500,45000,90000,0,0,1,0,0,0,1,0,390,0,42,4,4,4,5,4,2,3,3,4,4,4,4,5,5,3,0
2405,22500,45000,90000,0,0,1,0,0,0,1,0,500,1,28,5,4,3,5,4,1.666666667,5,2,4,5,2,5,5,5,4,1
2406,40000,80000,160000,0,0,0,1,0,1,1,0,230,1,41,4,4,4,3,4,2,4,3,4,4,4,4,3,3,4,1
2407,22500,45000,90000,0,0,1,0,0,0,1,0,850,1,52,4,5,4,5,5,1.333333333,2,3,3,4,4,4,5,5,2,0
2408,22500,45000,90000,1,0,0,0,0,0,0,1,120,0,24,4,4,3,4,5,2,4,3,2,5,5,4,5,5,3,0
2409,22500,45000,90000,0,0,0,1,0,1,1,0,220,0,38,4,4,4,5,5,1.166666667,4,4,4,4,4,3,3,4,4,1
2410,11500,23000,46000,1,0,0,0,0,0,0,1,450,0,35,3,4,4,4,5,2,4,3,3,5,5,5,5,5,3,0
2411,3500,7000,14000,1,0,0,0,0,0,0,1,450,0,34,4,5,5,5,5,2,4,3,3,5,5,5,5,5,3,0
2412,11500,23000,46000,0,0,0,1,0,1,1,0,350,1,39,3,4,4,4,3,1.833333333,3,4,3,4,4,4,4,4,3,0
2413,22500,45000,90000,1,0,0,0,0,0,0,1,130,1,26,4,4,4,4,4,1.166666667,2,4,4,5,4,4,4,4,3,0
2414,11500,23000,46000,0,1,0,0,0,0,0,1,100,0,27,3,4,4,4,3,1.833333333,2,4,2,5,3,4,4,4,2,0
2415,11500,23000,46000,0,0,0,1,0,1,1,0,850,1,34,5,4,4,4,5,1,4,4,5,5,3,4,5,4,4,0
2416,40000,80000,160000,0,0,1,0,0,0,1,0,500,0,36,4,5,5,5,5,1.666666667,4,4,2,5,5,5,5,5,2,0
2417,22500,45000,90000,0,0,0,1,0,1,1,0,600,0,53,3,3,3,4,4,2,2,4,3,5,3,4,4,4,3,0
2418,3500,7000,14000,0,0,0,1,0,1,1,0,1250,1,49,3,4,4,4,3,1.333333333,3,3,3,4,4,4,4,3,4,0
2419,22500,45000,90000,1,0,0,0,0,0,0,1,390,0,36,4,4,4,4,4,1.666666667,4,4,3,5,5,5,5,5,3,0
2420,6000,12000,24000,0,1,0,0,0,0,0,1,200,0,31,4,4,4,5,5,1.833333333,5,3,2,5,4,5,5,5,2,0
2421,6000,12000,24000,0,0,0,1,0,1,1,0,600,0,32,3,5,5,5,5,2,3,3,3,3,4,4,4,4,3,0
2422,3500,7000,14000,0,0,0,1,1,0,1,0,430,0,23,4,3,4,3,3,1,4,4,4,4,4,4,4,4,4,1
2423,11500,23000,46000,0,0,0,1,0,1,1,0,650,1,28,5,5,4,4,4,1.5,5,4,4,5,3,3,4,5,5,0
2424,3500,7000,14000,1,0,0,0,0,0,0,1,270,0,23,5,3,3,5,5,1.666666667,3,3,4,5,4,4,5,3,3,0
2426,3500,7000,14000,0,0,0,1,0,1,1,0,490,1,35,4,4,4,4,3,1.166666667,3,4,4,4,4,4,4,4,4,0
2427,40000,80000,160000,0,0,0,1,1,0,1,0,800,0,32,3,3,3,4,3,1.833333333,4,3,2,4,3,4,4,4,2,0
2428,6000,12000,24000,0,1,0,0,0,0,0,1,650,1,60,3,3,3,5,4,1.333333333,2,4,2,5,5,4,4,5,3,0
2429,3500,7000,14000,0,0,1,0,0,0,1,0,810,1,31,5,3,3,5,4,1.833333333,2,4,2,5,4,3,4,4,2,1
2430,3500,7000,14000,1,0,0,0,0,0,0,1,290,0,36,4,5,5,4,5,1.166666667,2,3,3,4,4,5,5,4,3,0
2431,22500,45000,90000,0,0,1,0,0,0,1,0,320,1,30,4,3,2,4,4,1.5,2,3,3,4,4,4,3,5,2,0
2432,6000,12000,24000,0,0,0,1,0,1,1,0,180,0,62,4,4,3,4,4,1.5,3,3,3,3,3,3,4,4,3,0
2434,11500,23000,46000,0,0,1,0,0,0,1,0,480,0,49,3,3,3,5,4,1.333333333,3,3,3,5,4,5,5,4,3,0
2435,22500,45000,90000,0,1,0,0,0,0,0,1,210,0,34,5,3,3,5,5,1.333333333,2,3,3,4,4,4,4,4,3,0
2436,22500,45000,90000,0,0,0,1,0,1,1,0,650,0,53,4,5,4,3,3,1.833333333,3,3,3,4,4,4,4,4,3,0
2437,3500,7000,14000,0,0,0,1,0,1,1,0,550,0,31,5,4,3,4,4,1,4,3,4,4,4,4,5,4,4,0
2438,40000,80000,160000,0,0,1,0,0,0,1,0,200,0,29,3,4,3,4,4,1.666666667,4,3,3,5,4,4,4,5,3,0
2439,6000,12000,24000,1,0,0,0,0,0,0,1,450,1,34,4,4,2,4,4,1.833333333,2,4,2,4,4,4,4,4,2,1
2440,22500,45000,90000,1,0,0,0,0,0,0,1,350,0,37,3,3,3,4,4,2,3,3,3,4,4,4,4,4,3,0
2441,40000,80000,160000,0,0,0,1,0,1,1,0,850,0,25,5,4,4,5,4,1.333333333,3,4,3,4,3,3,4,4,3,0
2442,3500,7000,14000,1,0,0,0,0,0,0,1,300,0,46,4,4,4,5,5,1.5,2,4,4,4,4,4,4,3,4,1
2443,3500,7000,14000,1,0,0,0,0,0,0,1,890,1,39,3,2,3,3,3,1.833333333,2,4,3,4,4,3,4,3,4,0
2444,40000,80000,160000,0,0,0,1,0,1,1,0,280,1,39,5,5,5,5,5,1.833333333,1,2,4,4,4,4,4,4,4,1
2445,11500,23000,46000,0,0,0,1,0,1,1,0,350,1,34,4,3,3,4,4,1.333333333,2,3,3,4,4,4,4,4,3,0
2446,11500,23000,46000,1,0,0,0,0,0,0,1,650,1,23,4,4,3,4,5,2,2,2,2,5,4,4,4,4,3,0
2447,6000,12000,24000,0,0,0,1,0,1,1,0,270,0,31,3,4,4,5,4,1.666666667,3,3,2,4,4,4,4,4,3,1
2448,40000,80000,160000,0,0,0,1,0,1,1,0,850,1,33,4,3,3,4,4,1.333333333,3,3,3,5,5,4,5,4,4,0
2449,6000,12000,24000,0,0,1,0,0,0,1,0,350,1,24,5,3,4,4,4,1.5,2,4,3,4,3,3,3,4,3,1
2450,22500,45000,90000,0,0,1,0,0,0,1,0,890,0,46,4,4,3,3,3,1.666666667,4,2,4,4,4,4,4,4,4,0
2451,3500,7000,14000,0,0,0,1,0,1,1,0,810,1,30,5,4,5,5,5,1,5,2,5,5,4,4,5,4,4,1
2452,3500,7000,14000,0,0,0,1,0,1,1,0,600,0,34,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,1
2453,6000,12000,24000,0,0,0,1,0,1,1,0,150,1,28,4,4,4,4,5,1.5,3,4,4,4,3,4,2,5,3,0
2454,22500,45000,90000,0,0,1,0,0,0,1,0,2000,1,36,3,4,4,5,4,1.5,3,4,3,4,4,4,4,5,4,0
2455,11500,23000,46000,0,0,0,1,0,1,1,0,280,1,45,5,4,4,5,5,1,2,1,4,5,4,4,5,5,3,1
2456,6000,12000,24000,0,1,0,0,0,0,0,1,440,0,37,5,4,4,5,5,1,3,3,4,4,4,4,4,4,4,1
2457,6000,12000,24000,0,0,0,1,0,1,1,0,550,0,48,3,4,4,5,5,1.5,2,4,3,4,4,4,4,5,3,0
2458,6000,12000,24000,0,0,0,1,0,1,1,0,150,1,25,3,4,4,3,4,2,2,4,1,4,4,4,4,4,2,0
2459,11500,23000,46000,0,0,0,1,0,1,1,0,230,0,25,4,2,2,5,5,1.833333333,4,4,3,4,4,5,5,5,4,1
2460,40000,80000,160000,0,0,0,1,1,0,1,0,850,0,43,5,5,5,5,5,1.666666667,5,3,4,5,4,4,4,5,3,0
2461,11500,23000,46000,0,0,0,1,0,1,1,0,250,1,43,3,3,3,3,4,1.5,3,3,3,3,3,4,3,3,3,1
2462,22500,45000,90000,0,1,0,0,0,0,0,1,350,0,34,4,4,3,5,5,1.666666667,2,4,3,5,5,5,5,5,2,0
2463,11500,23000,46000,1,0,0,0,0,0,0,1,590,0,36,5,5,4,5,4,1.666666667,5,2,4,4,4,4,4,5,3,1
2464,22500,45000,90000,0,0,0,1,0,1,1,0,550,0,53,5,2,2,4,4,1,2,5,4,4,4,4,5,4,4,1
2465,6000,12000,24000,0,0,0,1,0,1,1,0,90,0,25,3,4,4,5,4,1.5,2,3,2,4,4,4,4,4,3,1
2466,3500,7000,14000,0,0,1,0,0,0,1,0,850,1,33,4,5,4,4,4,1.5,2,3,2,5,4,5,5,5,2,0
2467,6000,12000,24000,1,0,0,0,0,0,0,1,550,1,46,4,3,3,4,4,1.333333333,2,3,3,3,3,3,3,4,2,0
2468,11500,23000,46000,0,1,0,0,0,0,0,1,560,0,42,5,4,2,3,4,1.666666667,2,4,4,5,4,5,5,5,3,1
2469,3500,7000,14000,0,0,1,0,0,0,1,0,390,0,57,5,5,5,5,5,1,4,3,4,5,4,4,5,4,2,1
2470,6000,12000,24000,0,0,0,1,0,1,1,0,350,1,38,4,4,3,4,3,1.333333333,2,4,3,4,4,5,4,4,2,1
2471,6000,12000,24000,1,0,0,0,0,0,0,1,800,0,41,4,4,3,4,3,1.666666667,2,3,3,3,3,4,4,4,3,0
2472,22500,45000,90000,0,1,0,0,0,0,0,1,550,0,42,4,3,3,5,4,1,4,4,4,5,2,4,4,4,3,0
2474,22500,45000,90000,0,0,1,0,0,0,1,0,130,0,63,5,4,4,5,5,1.333333333,5,3,4,4,4,4,4,4,3,0
2475,40000,80000,160000,0,0,0,1,1,0,1,0,650,1,31,4,4,4,5,5,1.5,2,2,4,4,5,5,5,5,3,0
2476,22500,45000,90000,0,1,0,0,0,0,0,1,1500,0,37,5,5,5,5,5,1.333333333,3,3,4,5,4,4,4,5,4,0
2477,22500,45000,90000,0,0,0,1,0,1,1,0,170,0,33,3,3,3,5,4,1.666666667,3,3,3,4,3,3,3,4,1,0
2478,40000,80000,160000,0,0,0,1,1,0,1,0,810,0,26,5,1,1,5,3,1.666666667,2,4,3,4,4,3,3,5,3,0
2479,11500,23000,46000,0,0,1,0,0,0,1,0,330,1,55,2,5,5,4,3,1.833333333,4,3,2,3,4,4,4,5,1,1
2480,6000,12000,24000,0,0,0,1,0,1,1,0,850,0,21,5,3,3,5,5,1,5,3,3,5,3,4,4,5,4,0
2481,22500,45000,90000,0,1,0,0,0,0,0,1,450,1,33,3,3,3,4,4,1.5,2,4,3,3,3,3,3,3,3,0
2482,3500,7000,14000,0,0,0,1,0,1,1,0,550,1,39,4,4,3,5,4,1.833333333,5,3,3,5,4,5,4,5,3,0
2483,22500,45000,90000,0,0,1,0,0,0,1,0,450,1,38,3,3,3,3,3,1.833333333,2,4,2,4,4,5,5,4,3,0
2484,40000,80000,160000,0,0,0,1,0,1,1,0,150,0,47,4,4,4,4,4,2,3,3,4,4,4,4,4,4,3,0
2485,3500,7000,14000,0,0,0,1,0,1,1,0,850,0,31,5,5,4,5,5,1,4,3,5,5,3,5,5,5,2,1
2486,22500,45000,90000,0,1,0,0,0,0,0,1,90,0,29,3,4,4,5,5,2,4,3,2,5,5,5,5,5,4,0
2487,22500,45000,90000,0,0,1,0,0,0,1,0,600,1,33,4,4,2,5,4,1.666666667,3,4,3,3,3,4,4,4,3,0
2488,3500,7000,14000,0,0,1,0,0,0,1,0,100,0,43,4,4,5,5,5,2,5,3,3,4,4,4,4,5,3,0
2489,22500,45000,90000,0,0,0,1,1,0,1,0,350,0,27,4,4,4,5,4,1.833333333,3,3,3,4,4,4,4,5,3,1
2490,40000,80000,160000,1,0,0,0,0,0,0,1,300,0,40,5,5,5,5,5,1.666666667,3,3,4,4,4,4,5,4,5,1
2491,6000,12000,24000,0,0,1,0,0,0,1,0,550,1,41,4,4,4,4,3,1.833333333,3,4,3,4,3,4,4,4,3,0
2492,6000,12000,24000,0,1,0,0,0,0,0,1,100,0,27,3,3,4,4,3,1.333333333,2,3,3,3,2,3,3,4,3,1
2493,40000,80000,160000,1,0,0,0,0,0,0,1,240,1,62,4,4,4,5,4,1.333333333,1,4,2,5,4,4,4,5,4,0
2494,40000,80000,160000,0,0,0,1,0,1,1,0,350,0,52,3,4,4,3,4,1.5,4,3,3,4,4,4,4,5,1,1
2495,3500,7000,14000,1,0,0,0,0,0,0,1,170,1,52,4,5,4,4,4,1.666666667,2,2,4,5,5,5,5,5,3,0
2496,40000,80000,160000,0,0,0,1,1,0,1,0,500,0,29,4,4,4,5,5,1.5,3,4,2,5,4,4,3,4,2,1
2497,40000,80000,160000,0,0,0,1,0,1,1,0,380,0,49,4,4,4,4,4,1.5,4,2,3,4,4,3,4,4,1,0
2498,3500,7000,14000,0,0,0,1,0,1,1,0,200,1,58,5,4,4,5,5,1.333333333,1,3,3,5,4,4,4,4,3,0
2499,6000,12000,24000,0,0,0,1,0,1,1,0,200,0,26,2,5,5,4,5,1.833333333,4,3,3,5,4,4,4,4,4,1
2500,11500,23000,46000,1,0,0,0,0,0,0,1,130,1,24,3,4,4,4,3,1.666666667,4,3,3,4,4,4,4,4,2,1
2501,22500,45000,90000,0,1,0,0,0,0,0,1,550,0,21,4,5,5,4,4,1.166666667,4,4,4,5,4,4,4,5,3,0
2502,22500,45000,90000,0,0,0,1,0,1,1,0,160,0,27,4,4,4,5,5,1.666666667,3,4,4,5,4,4,4,5,4,0
2503,22500,45000,90000,0,0,0,1,0,1,1,0,240,1,34,4,4,4,4,4,2,3,3,3,4,4,4,4,4,3,0
2504,3500,7000,14000,0,0,0,1,0,1,1,0,230,1,34,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,0
2505,11500,23000,46000,0,1,0,0,0,0,0,1,400,0,37,4,4,2,2,3,2,4,3,2,4,5,5,5,5,2,0
2506,6000,12000,24000,0,0,0,1,0,1,1,0,680,1,27,4,4,5,5,5,1,4,4,4,4,4,3,4,4,4,1
2507,11500,23000,46000,1,0,0,0,0,0,0,1,460,0,25,2,4,4,4,3,1.5,2,3,2,5,4,4,4,4,3,0
2508,40000,80000,160000,0,0,0,1,0,1,1,0,440,0,40,4,3,3,5,5,1.166666667,4,4,3,5,5,5,5,5,2,1
2509,22500,45000,90000,0,0,0,1,0,1,1,0,550,0,43,3,3,3,5,5,1.333333333,2,4,3,4,4,4,4,5,2,1
2510,40000,80000,160000,0,1,0,0,0,0,0,1,330,0,47,2,3,3,4,4,1.5,2,4,4,5,4,3,3,4,2,1
